id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento
1219,Elisa Lomeli,23.0,F,Trujillo,Mansiche,2020-07-18,App,Premium
1220,Lucía Amaya Barrientos,40.0,F,Arequipa,Yanahuara,2021-12-31,Tienda Física,Regular
1221,Esther Trujillo,31.0,F,Trujillo,Vista Alegre,2021-12-31,App,Regular
1222,Soledad Castillo,37.0,F,Lima,Jesus María,2022-01-16,App,Nuevo
1223,Ing. Rosa Almonte,51.0,F,Lima,Miraflores,2022-11-06,App,Ocasional
1224,Isabel Zepeda Collazo,37.0,F,Lima,San Isidro,2020-12-28,App,Ocasional
1225,Marcos Jonás Raya Alemán,38.0,M,Lima,Lince,2020-04-07,Tienda Física,Regular
1226,Dra. Cecilia Villalpando,29.0,F,Lima,San Miguel,2021-10-09,Web,Nuevo
1227,Gabriela Bianca Mercado Gaitán,28.0,F,Lima,San Miguel,2022-03-06,Web,Ocasional
1228,Estefanía Barrera,28.0,F,Lima,Lince,2021-09-09,App,Regular
1229,Dr. Nicolás Blanco,40.0,M,Lima,Pueblo Libre,2021-03-13,Tienda Física,Premium
1230,Cristal Guerrero Gracia,18.0,F,Trujillo,El Recreo,2020-02-09,Tienda Física,Regular
1231,Alberto Pablo Casillas,18.0,M,Lima,Pueblo Libre,2021-01-03,App,Regular
1232,Lucía Orosco Hernádez,49.0,F,Piura,Sullana,2021-12-04,App,Regular
1233,Miguel Eric Portillo Prieto,37.0,M,Piura,Veintiséis de Octubre,2020-08-26,Tienda Física,Ocasional
1234,Felipe Zapata Linares,25.0,M,Lima,La Molina,2021-01-15,Web,Ocasional
1235,Juan Alemán Tello,32.0,M,Lima,Miraflores,2020-01-23,Web,Regular
1236,Gilberto Barela Velasco,41.0,M,Lima,San Isidro,2020-03-25,Tienda Física,Ocasional
1237,Caridad Guadalupe Solorzano,29.0,F,Lima,Lince,2022-07-03,Tienda Física,Premium
1238,Pablo Javier Sisneros,37.0,M,Lima,Surco,2020-04-07,Tienda Física,Regular
1239,Gilberto Rodríquez Sevilla,34.0,M,Piura,Miraflores,2020-11-29,Web,Ocasional
1240,Zoé Rosalia Lucero,42.0,F,Trujillo,Mansiche,2020-06-27,Web,Premium
1241,Irene Socorro Olivares,35.0,F,Trujillo,Centro,2021-10-21,Tienda Física,Premium
1242,Luz Olivas,43.0,F,Trujillo,Vista Alegre,2020-01-26,Tienda Física,Ocasional
1243,Dra. Rocío Galindo,41.0,F,Trujillo,Mansiche,2022-12-07,Tienda Física,Regular
1244,Alonso Fernando Montañez Barajas,36.0,M,Lima,Lince,2022-04-16,Web,Premium
1245,Camilo Alvarado,52.0,M,Lima,La Molina,2022-01-13,Web,Nuevo
1246,Lic. Guadalupe Santillán,33.0,F,Arequipa,Cayma,2021-06-16,App,Nuevo
1247,Mónica Carrillo,47.0,F,Lima,La Molina,2021-02-12,Tienda Física,Regular
1248,Jesús Tafoya Nava,30.0,M,Lima,Magdalena,2020-11-28,Web,Regular
1249,Amalia Muñoz,37.0,F,Arequipa,Cercado,2020-11-13,Tienda Física,Nuevo
1250,Eduardo José Eduardo Cervántez,38.0,M,Trujillo,La Merced,2021-04-16,Tienda Física,Ocasional
1251,Salma Armas,38.0,F,Lima,San Miguel,2022-12-10,Web,Ocasional
1252,Alejandro Elias Pantoja Hurtado,48.0,M,Lima,Surco,2022-01-17,Tienda Física,Nuevo
1253,Tomás Jesús Madrigal Carranza,36.0,M,Arequipa,Cerro Colorado,2021-01-27,App,Regular
1254,Santiago José Adame Miramontes,46.0,M,Lima,Lince,2020-12-08,Tienda Física,Premium
1255,Paulina Dulce Ayala Gutiérrez,44.0,F,Lima,Lince,2022-02-18,Tienda Física,Ocasional
1256,Alberto Evelio Cortez,48.0,M,Cusco,San Jerónimo,2021-10-04,Web,Regular
1257,Dr. Ernesto Pulido,28.0,M,Arequipa,Cerro Colorado,2021-12-07,Web,Ocasional
1258,Violeta Ramos,35.0,F,Lima,San Miguel,2022-10-14,App,Regular
1259,Miguel Ángel Teodoro Sanabria Grijalva,58.0,M,Piura,Miraflores,2021-07-23,Web,Nuevo
1260,Pilar Carrasco,26.0,F,Lima,Magdalena,2020-05-27,App,Ocasional
1261,Daniel Gallardo Muñiz,43.0,M,Lima,Miraflores,2022-08-08,Tienda Física,Ocasional
1262,Blanca Mariana Arellano,31.0,F,Arequipa,Yanahuara,2020-06-15,Tienda Física,Ocasional
1263,Irma Olivo,42.0,F,Lima,Pueblo Libre,2020-07-17,Tienda Física,Regular
1264,Iván Santiago Heredia Vanegas,47.0,M,Lima,San Miguel,2020-07-17,Tienda Física,Regular
1265,Hermelinda Segovia Orosco,28.0,F,Lima,San Isidro,2020-06-17,Web,Nuevo
1266,Sr. Jaime Vaca,22.0,M,Arequipa,Cayma,2020-06-21,Tienda Física,Nuevo
1267,Dr. Omar Mireles,40.0,M,Piura,Miraflores,2021-03-21,Tienda Física,Ocasional
1268,Mauro Trujillo,26.0,M,Lima,Pueblo Libre,2021-12-02,Tienda Física,Nuevo
1269,Yeni Camila Jasso,32.0,F,Trujillo,El Recreo,2020-03-18,Tienda Física,Nuevo
1270,Eugenia Angulo,36.0,F,Lima,Magdalena,2020-02-09,Web,Regular
1271,Barbara Sauceda,40.0,F,Arequipa,Yanahuara,2021-04-30,Web,Premium
1272,Araceli Carrero Escobar,45.0,F,Arequipa,Cerro Colorado,2021-12-15,App,Ocasional
1273,Nayeli Gracia Castañeda,37.0,F,Lima,San Miguel,2020-12-01,Web,Premium
1274,Eva Arce Malave,40.0,F,Piura,Sullana,2022-06-18,Web,Ocasional
1275,Germán Zeferino Pineda,35.0,M,Lima,Lince,2020-03-26,App,Nuevo
1276,Sessa Orosco Magaña,39.0,F,Trujillo,Mansiche,2020-06-01,App,Nuevo
1277,María Úrsula Bonilla Monroy,20.0,F,Arequipa,Cayma,2022-10-08,Tienda Física,Ocasional
1278,Esteban Genaro Corral,61.0,M,Lima,Jesus María,2021-01-04,App,Nuevo
1279,Samuel Leyva,48.0,M,Lima,Barranco,2021-07-29,Tienda Física,Ocasional
1280,Gustavo Madrigal,41.0,M,Lima,La Molina,2022-06-03,Tienda Física,Nuevo
1281,Óscar Pascual Posada Ballesteros,25.0,M,Cusco,San Jerónimo,2021-08-29,Tienda Física,Premium
1282,Dra. Laura Dávila,47.0,F,Lima,Pueblo Libre,2021-09-14,Tienda Física,Regular
1283,Ing. Celia Cabrera,41.0,F,Cusco,Wanchaq,2021-05-11,Web,Nuevo
1284,Ing. Flavio Sauceda,49.0,M,Cusco,Wanchaq,2021-12-29,App,Ocasional
1285,Anel Negrete,45.0,F,Cusco,Santiago,2021-10-24,Tienda Física,Ocasional
1286,Pascual Pelayo Cardona,39.0,M,Arequipa,Yanahuara,2022-04-15,Tienda Física,Nuevo
1287,Carla Casanova,42.0,F,Lima,Lince,2020-07-23,App,Regular
1288,Silvia Pamela Pichardo Narváez,57.0,F,Lima,Magdalena,2020-04-19,Tienda Física,Premium
1289,Ana María del Carmen Vigil Escobar,39.0,F,Lima,Surco,2021-01-14,Tienda Física,Regular
1290,Sessa Carrera Dueñas,32.0,F,Trujillo,La Merced,2022-06-05,Web,Ocasional
1291,Serafín Armando González Urbina,36.0,M,Trujillo,La Merced,2022-11-21,Web,Ocasional
1292,Sra. Wendolin Aragón,38.0,F,Lima,La Molina,2020-08-12,Tienda Física,Regular
1293,Eloy Mojica Trejo,49.0,M,Lima,Lince,2021-05-13,App,Regular
1294,Frida Nayeli Sisneros,18.0,F,Lima,San Isidro,2022-01-29,Tienda Física,Premium
1295,Antonio Abraham Saucedo Mojica,34.0,M,Lima,Magdalena,2020-01-01,Tienda Física,Regular
1296,Citlali Zaragoza,41.0,F,Lima,Pueblo Libre,2021-04-12,Web,Nuevo
1297,Dra. Sofía Saldaña,53.0,F,Trujillo,Mansiche,2022-11-11,Tienda Física,Ocasional
1298,Esteban Carrión Barrera,68.0,M,Lima,San Isidro,2020-11-14,Web,Ocasional
1299,Lic. Héctor Pineda,32.0,M,Piura,Miraflores,,Tienda Física,Premium
1300,Yuridia Guadalupe Moreno,43.0,F,Lima,Magdalena,2022-07-14,App,Ocasional
1301,Judith Ilse Valencia Llamas,25.0,F,Arequipa,Cercado,2022-10-09,Tienda Física,Premium
1302,Jacinto Arroyo,36.0,M,Lima,La Molina,2020-06-28,Tienda Física,Nuevo
1303,Jesús Jaime Leiva,55.0,M,Lima,Lince,2020-06-11,Tienda Física,Nuevo
1304,Ing. Olga Ceja,62.0,F,Lima,Pueblo Libre,2021-11-02,Web,Regular
1305,Carolina Francisca Muñoz Salcedo,37.0,F,Lima,Jesus María,2021-02-08,Web,Regular
1306,Emilio César Herrera,43.0,M,Lima,Miraflores,2022-08-17,Tienda Física,Ocasional
1307,Indira Montaño,36.0,F,Cusco,Wanchaq,2022-02-01,Web,Ocasional
1308,Bruno Francisco Javier Arellano,29.0,M,Arequipa,Cerro Colorado,2022-05-07,Tienda Física,Regular
1309,Lic. Aurelio Correa,27.0,M,Lima,San Miguel,2020-07-18,Tienda Física,Premium
1310,Angélica Flórez Carreón,69.0,F,Cusco,Santiago,2020-07-23,Tienda Física,Nuevo
1311,Cornelio Narváez,62.0,M,Lima,Pueblo Libre,2022-08-22,Web,Regular
1312,Lic. Rubén Valverde,36.0,M,Trujillo,Vista Alegre,2020-04-02,Web,Ocasional
1313,Sr. Federico Tijerina,28.0,M,Arequipa,Cerro Colorado,2022-08-18,Tienda Física,Nuevo
1314,Olga Jimínez,36.0,F,Trujillo,Centro,2022-12-03,Tienda Física,Nuevo
1315,Evelio Lomeli Arellano,52.0,M,Lima,Pueblo Libre,2020-01-07,Tienda Física,Ocasional
1316,Luis Manuel Lovato Alcaraz,45.892837266052695,M,Trujillo,Mansiche,2020-07-10,Web,Premium
1317,Ana Luisa Antonia Barragán Pérez,40.0,F,Lima,San Miguel,2021-04-05,Web,Ocasional
1318,Ofelia Nayeli Guajardo Meraz,25.0,F,Arequipa,Paucarpata,2020-01-16,Web,Premium
1319,Abel Wilfrido Nieves Acosta,29.0,M,Lima,Magdalena,2020-11-11,Web,Ocasional
1320,Javier Salvador Centeno,60.0,M,Arequipa,Cercado,2020-08-18,Web,Ocasional
1321,Julio César Jaime Jimínez Arguello,46.0,M,Cusco,San Sebastián,2020-06-30,Tienda Física,Regular
1322,Jaime Gregorio Robledo Pérez,42.0,M,Piura,Sullana,2021-05-22,Web,Ocasional
1323,Gerardo José Carlos Morales,38.0,M,Trujillo,Mansiche,2020-04-24,Tienda Física,Ocasional
1324,Dr. Javier Carvajal,42.0,M,Arequipa,Cayma,2021-02-28,Tienda Física,Premium
1325,Inés Maya Melgar,19.0,F,Lima,Lince,2022-03-26,Web,Ocasional
1326,Gonzalo de la Torre,42.0,M,Trujillo,Vista Alegre,2021-10-15,Tienda Física,Regular
1327,Fidel Cristobal Montemayor,23.0,M,Arequipa,Cercado,2021-10-20,Tienda Física,Ocasional
1328,María José Cadena,48.0,F,Lima,Barranco,2022-09-14,Tienda Física,Nuevo
1329,Esperanza Cornejo Briones,45.0,F,Lima,San Miguel,2020-04-21,Tienda Física,Ocasional
1330,Sr. José Dueñas,27.0,M,Trujillo,La Merced,2021-06-01,App,Nuevo
1331,César Rivera,40.0,M,Lima,Barranco,2020-06-29,Tienda Física,Premium
1332,Felix Ramiro Ibarra Soto,24.0,M,Lima,San Isidro,2022-12-02,Web,Regular
1333,Camilo Jáquez,,M,Arequipa,Paucarpata,2020-11-03,Tienda Física,Ocasional
1334,María Teresa María Luisa Núñez Arenas,31.0,F,Lima,Barranco,2021-03-26,Web,Ocasional
1335,Ing. Eloisa Aranda,29.0,F,Piura,Miraflores,2021-11-27,Tienda Física,Regular
1336,Rosario Bianca Porras,31.0,F,Trujillo,Vista Alegre,2022-03-20,App,Regular
1337,Cristian Luis Miguel Soliz Orellana,49.0,M,Arequipa,Cerro Colorado,2022-03-11,Tienda Física,Regular
1338,Jorge Luis Cintrón Ureña,43.0,M,Lima,Lince,2020-05-08,Web,Ocasional
1339,Ana María Collazo Lozada,53.0,F,Lima,Lince,2020-07-03,Web,Regular
1340,Octavio Cornelio Lugo,43.0,M,Cusco,Wanchaq,2022-07-18,Web,Ocasional
1341,Angélica Salma Gamboa Ibarra,18.0,F,Piura,Sullana,2022-07-30,Web,Regular
1342,Hernán Alfonso Rocha Hernandes,30.0,M,Lima,Barranco,2022-12-16,Web,Regular
1343,Cecilia Norma Galindo,49.0,F,Lima,Magdalena,2021-06-25,Tienda Física,Ocasional
1344,Porfirio Sergio Viera Collado,36.0,M,Lima,Jesus María,2020-07-18,App,Premium
1345,Ricardo Matías,46.0,M,Lima,Miraflores,2022-11-20,Tienda Física,Ocasional
1346,Enrique Centeno Cotto,36.0,M,Lima,Surco,2022-08-07,Web,Nuevo
1347,Andrés Ibarra Vargas,49.0,M,Lima,San Miguel,2022-12-25,Web,Regular
1348,Victoria Verduzco,44.0,F,Lima,Magdalena,2020-09-18,Tienda Física,Ocasional
1349,Sra. Isabel Raya,41.0,F,Piura,Miraflores,2021-11-09,Tienda Física,Premium
1350,Judith Isabel Razo,40.0,F,Trujillo,Vista Alegre,2021-12-17,Tienda Física,Premium
1351,Abel Gálvez Jaramillo,45.0,M,Lima,Miraflores,2021-09-15,App,Regular
1352,Carlos Aragón,36.0,M,Trujillo,El Recreo,2021-08-09,Web,Nuevo
1353,Cristobal Niño,38.0,M,Arequipa,Yanahuara,2021-01-18,Tienda Física,Regular
1354,César Cabán Bernal,37.0,M,Lima,Barranco,2022-07-23,Tienda Física,Nuevo
1355,Luis Manuel Granado Brito,35.0,M,Piura,Centro,2020-07-22,Tienda Física,Ocasional
1356,Ing. Elisa del Río,37.0,F,Piura,Centro,2022-07-04,Tienda Física,Ocasional
1357,Felix Vallejo Madrid,36.0,M,Lima,Surco,2021-07-27,Web,Regular
1358,Emilio Gabino Rodríguez Molina,60.0,M,Arequipa,Cerro Colorado,2021-05-01,Web,Nuevo
1359,Aldonza Karina Castañeda Roybal,52.0,F,Cusco,Cercado,2020-09-14,Tienda Física,Nuevo
1360,Rodrigo Ponce Caldera,47.0,M,Lima,Barranco,2022-10-10,Tienda Física,Regular
1361,Alejandra Baca,31.0,F,Cusco,San Jerónimo,2020-11-07,Tienda Física,Regular
1362,Teodoro Zeferino Quiroz Lovato,25.0,M,Piura,Miraflores,2022-01-06,Tienda Física,Ocasional
1363,Santiago Jaime Ayala Olivo,42.0,M,Piura,Miraflores,2020-02-05,Web,Regular
1364,Alonso Terrazas Blanco,28.0,M,Trujillo,Centro,2021-05-12,Tienda Física,Regular
1365,Sra. Nadia Saiz,37.0,F,Arequipa,Cayma,2020-06-15,Tienda Física,Ocasional
1366,Carmen Carmen Padilla,29.0,F,Arequipa,Paucarpata,2022-05-04,Tienda Física,Ocasional
1367,Iván Federico Holguín Barela,43.0,M,Lima,San Isidro,2022-07-22,Tienda Física,Nuevo
1368,Rufino Fidel Prieto,59.0,M,Lima,San Miguel,2020-04-17,Web,Premium
1369,Ivonne Lorena Macías Espino,47.0,F,Cusco,Wanchaq,2020-08-27,Tienda Física,Ocasional
1370,Isabela Tejada,47.0,F,Arequipa,Cerro Colorado,2020-08-22,Web,Premium
1371,Lic. Blanca Holguín,64.0,F,Trujillo,La Merced,2022-03-21,Tienda Física,Premium
1372,Hugo Juan Carlos Caraballo,36.0,M,Lima,Barranco,2020-02-11,Tienda Física,Premium
1373,Abigail Raquel Olivo,43.0,F,Lima,Miraflores,2021-08-17,Web,Regular
1374,Lucas Eloy Romero,31.0,M,Arequipa,Yanahuara,2020-06-20,Tienda Física,Premium
1375,Adriana Apodaca,48.0,F,Lima,La Molina,2022-07-13,Tienda Física,Regular
1376,Sra. Marcela Dueñas,46.0,F,Trujillo,Vista Alegre,2021-05-07,Tienda Física,Nuevo
1377,Ing. Arcelia Salgado,36.0,F,Arequipa,Cerro Colorado,2020-03-18,App,Ocasional
1378,Sra. Magdalena Murillo,30.0,F,Arequipa,Cercado,2021-03-06,Tienda Física,Regular
1379,Ing. Raúl Peña,18.0,M,Lima,San Miguel,2020-08-23,Web,Premium
1380,Martín Alcántar Jimínez,27.0,M,Arequipa,Cayma,2022-02-25,Tienda Física,Premium
1381,Nancy Aurora Manzanares Zamudio,51.0,F,Arequipa,Cayma,2020-05-22,Web,Ocasional
1382,Lic. Adriana Ulibarri,40.0,F,Lima,Barranco,2020-05-20,Web,Ocasional
1383,Jonás Ernesto Castro,39.0,M,Lima,Jesus María,2022-01-12,App,Ocasional
1384,Cristal Virginia Olivo Noriega,42.0,F,Lima,Pueblo Libre,2021-11-18,Tienda Física,Nuevo
1385,Lorena Rosalia Montoya,37.0,F,Lima,Surco,2020-04-12,Web,Regular
1386,Alvaro Cornelio Razo Barragán,44.0,M,Lima,Jesus María,2022-04-30,Web,Regular
1387,Rubén Morales de la Garza,42.0,M,Arequipa,Paucarpata,2022-11-14,App,Ocasional
1388,Ing. Uriel Carreón,31.0,M,Lima,Barranco,2020-04-26,App,Regular
1389,Socorro Carolina Menéndez Barrios,36.0,F,Lima,Miraflores,2022-12-09,Tienda Física,Nuevo
1390,Isabel Varela Rendón,31.0,F,Cusco,Wanchaq,2021-02-01,Web,Nuevo
1391,Lic. Ana María Jimínez,37.0,F,Trujillo,Centro,2020-11-03,Tienda Física,Regular
1392,Dolores Rosalia Rivero,27.0,F,Lima,Pueblo Libre,2020-03-19,Tienda Física,Premium
1393,Gregorio Granado,33.0,M,Lima,Magdalena,2022-08-27,App,Ocasional
1394,Vicente Porfirio Tijerina,27.0,M,Cusco,San Jerónimo,2021-05-08,Tienda Física,Ocasional
1395,Gabriela María Luisa Curiel,31.0,F,Arequipa,Yanahuara,2020-08-04,Tienda Física,Ocasional
1396,Abril Sara Estrada,34.0,F,Arequipa,Paucarpata,2020-08-29,Web,Ocasional
1397,Carolina Sanabria,32.0,F,Trujillo,Centro,2022-09-18,Tienda Física,Premium
1398,Alvaro Mario Garay Santillán,23.0,M,Arequipa,Paucarpata,2022-04-13,App,Nuevo
1399,Leonardo Granado,34.0,M,Lima,,2022-05-17,Tienda Física,Regular
1400,Manuel Enrique Lovato Amaya,34.0,M,Lima,Magdalena,2022-08-30,Tienda Física,Regular
1401,Rafaél Solano Palomino,32.0,M,Lima,Pueblo Libre,2020-02-07,Tienda Física,Ocasional
1402,Araceli Vanegas,18.0,F,Arequipa,Paucarpata,2022-06-30,Web,Ocasional
1403,Aida Cardona Parra,18.0,F,Lima,Magdalena,2022-12-23,App,Regular
1404,David Brito,52.0,M,Arequipa,Paucarpata,2021-05-14,App,Regular
1405,Dra. Clara Escalante,18.0,F,Cusco,San Sebastián,2022-11-02,App,Nuevo
1406,Elisa Olmos Samaniego,27.0,F,Cusco,Wanchaq,2020-07-02,Tienda Física,Regular
1407,Isabela Carrión,32.0,F,Lima,Miraflores,2020-12-31,App,Nuevo
1408,Nadia Marroquín Sauceda,31.0,F,Arequipa,Cayma,2021-07-16,Web,Nuevo
1409,Rolando Mercado Laboy,35.0,M,Cusco,Wanchaq,2021-08-12,App,Ocasional
1410,Gonzalo Trejo Navarrete,54.0,M,Piura,Veintiséis de Octubre,2022-08-17,Web,Nuevo
1411,Rosa Barraza Linares,18.0,F,Lima,La Molina,2022-12-15,Web,Regular
1412,Hugo Humberto Valentín Almonte,27.0,M,Arequipa,Cerro Colorado,2021-06-29,Web,Ocasional
1413,Adán Agustín Sotelo,64.0,M,Lima,Magdalena,2022-06-23,Web,Premium
1414,Eduardo Arreola,37.0,M,Arequipa,Cercado,2022-01-27,Web,Ocasional
1415,Gerardo Horacio Correa,40.0,M,Lima,Pueblo Libre,2021-07-13,Web,Regular
1416,Diego Luis Manuel Vanegas Garay,40.0,M,Trujillo,Centro,2021-12-30,Tienda Física,Regular
1417,Vanesa Berríos Almaraz,33.0,F,Cusco,Cercado,2021-07-01,Tienda Física,Premium
1418,Ilse Marcela Mondragón,46.0,F,Arequipa,Cayma,2020-04-01,Web,Ocasional
1419,Ing. Esteban Segura,28.0,M,Lima,Magdalena,2020-12-21,Tienda Física,Regular
1420,María Teresa Briseño,41.0,F,Piura,Sullana,2022-12-15,Web,Ocasional
1421,Magdalena Castillo,39.0,F,Lima,San Isidro,2020-01-13,Tienda Física,Nuevo
1422,Antonio Acuña Montemayor,43.0,M,Lima,San Isidro,2021-04-03,Web,Regular
1423,Sergio Abel Villegas,49.0,M,Lima,Barranco,2021-07-19,Web,Regular
1424,Agustín Bernabé Villaseñor,50.0,M,Lima,San Miguel,2020-03-02,Tienda Física,Regular
1425,Alfredo Iván Angulo,38.0,M,Arequipa,Yanahuara,2022-01-21,Tienda Física,Ocasional
1426,Gabriel Gamboa,40.0,M,Lima,Barranco,2020-04-09,Web,Ocasional
1427,Alvaro Bustamante,29.0,M,Lima,San Miguel,2021-05-27,Tienda Física,Regular
1428,Úrsula Rosalia Cervántez,48.0,F,Lima,San Miguel,2021-08-31,Tienda Física,Ocasional
1429,Dulce María Sofía Nevárez Zelaya,38.0,F,Lima,Jesus María,2022-04-07,Web,Ocasional
1430,María Gamboa,20.0,F,Lima,San Miguel,2021-01-29,Tienda Física,Nuevo
1431,Rodrigo Juan Carlos Olivares,19.0,M,Piura,Veintiséis de Octubre,2022-09-15,Tienda Física,Nuevo
1432,Modesto Segura Robles,43.0,M,Lima,Barranco,2020-09-24,Tienda Física,Regular
1433,María Negrón,70.0,F,Trujillo,Centro,2020-12-01,Tienda Física,Regular
1434,Esparta Treviño Olmos,18.0,F,Trujillo,La Merced,2021-04-28,Tienda Física,Nuevo
1435,Camila Araceli Cavazos Núñez,38.0,F,Cusco,Santiago,2021-02-23,App,Nuevo
1436,Amalia Verónica Adame Perea,27.0,F,Cusco,Cercado,2021-11-08,Tienda Física,Nuevo
1437,Ramiro Jaime Márquez,28.0,M,Lima,Jesus María,2020-03-07,Tienda Física,Regular
1438,Oswaldo Jos Beltrán,31.0,M,Lima,San Miguel,2020-03-15,App,Regular
1439,Ofelia Irma Valenzuela Chávez,37.0,F,Piura,Castilla,2022-05-07,Web,Regular
1440,Enrique Paz Cepeda,23.0,M,Arequipa,Cayma,2021-02-16,App,Ocasional
1441,Ing. Susana Espinal,35.0,F,Lima,Pueblo Libre,2022-12-18,Tienda Física,Ocasional
1442,Augusto Reynaldo Zavala Osorio,45.0,M,Lima,Surco,2021-11-06,Web,Ocasional
1443,Diego Guillen Venegas,29.0,M,Piura,Miraflores,2020-08-03,Tienda Física,Ocasional
1444,Gabriel Eloy Chávez,34.0,M,Arequipa,Paucarpata,2021-03-06,Web,Premium
1445,Ángel Gerónimo Chacón Salinas,62.0,M,Lima,San Miguel,2020-09-09,Web,Regular
1446,Natividad Rivera Feliciano,46.0,F,Lima,Jesus María,2020-01-02,Web,Regular
1447,Benito Granados,23.0,M,Trujillo,La Merced,2021-08-24,Web,Premium
1448,Serafín Eloy Serna Vergara,32.0,M,Cusco,Cercado,2020-02-03,Web,Nuevo
1449,Mario Gallardo Henríquez,18.0,M,Arequipa,Cayma,2021-11-08,App,Premium
1450,Celia Muñoz,34.0,F,Arequipa,Cerro Colorado,2021-09-09,Web,Ocasional
1451,Amanda Rosario Ávila,52.0,F,Lima,Pueblo Libre,2021-06-10,Tienda Física,Nuevo
1452,María Eugenia Ana Barela,44.0,F,Lima,Miraflores,2022-01-23,App,Premium
1453,Timoteo Alfredo Gollum Caraballo,23.0,M,Lima,San Isidro,2022-02-04,Web,Premium
1454,Raúl Godínez Collazo,57.0,M,Lima,La Molina,,Tienda Física,Ocasional
1455,Raquel Indira Quintanilla Mata,38.0,F,Arequipa,Cayma,2021-10-17,Tienda Física,Regular
1456,José María Manuel Narváez Serna,24.0,M,Lima,Surco,2021-04-21,Tienda Física,Regular
1457,Homero Acevedo,45.0,M,Lima,Barranco,2021-06-06,Tienda Física,Premium
1458,Lorenzo Ballesteros,30.0,M,Lima,San Miguel,2022-02-04,App,Nuevo
1459,Andrés Alvaro Soria Rodrígez,24.0,M,Arequipa,Paucarpata,2020-07-21,Web,Premium
1460,Dr. Francisco Ozuna,39.0,M,Lima,Magdalena,2022-12-03,Tienda Física,Regular
1461,Elena Casárez,39.0,F,Trujillo,El Recreo,2022-10-11,Web,Nuevo
1462,Lorenzo Jurado Treviño,26.0,M,Lima,La Molina,2020-04-14,Tienda Física,Premium
1463,Gilberto Baca,48.0,M,Lima,La Molina,2022-12-16,Web,Premium
1464,Aida Miriam Macías,29.0,F,Trujillo,Centro,2021-02-13,Tienda Física,Ocasional
1465,Miriam Inés Castillo,34.0,F,Lima,San Miguel,2020-01-17,Web,Ocasional
1466,Jerónimo Carlos Fernández,20.0,M,Arequipa,Cayma,2022-03-02,Web,Regular
1467,Srita. Lourdes Castellanos,51.0,F,Cusco,Wanchaq,2021-05-18,Web,Nuevo
1468,Flavio Lucero Roybal,44.0,M,Lima,Jesus María,2020-08-12,Web,Premium
1469,Carolina Cazares Urrutia,31.0,F,Lima,,2022-12-30,Tienda Física,Regular
1470,María del Carmen Amador Quintanilla,41.0,F,Lima,San Isidro,2020-12-30,Tienda Física,Regular
1471,Julio Daniel Armendáriz Venegas,18.0,M,Lima,Lince,2020-12-17,Web,Ocasional
1472,Natividad Gaytán,55.0,F,Trujillo,Centro,2020-06-13,Web,Ocasional
1473,Lic. Hernán Alfaro,42.0,M,Arequipa,Paucarpata,2020-10-20,Web,Nuevo
1474,Marco Antonio Gerardo Menchaca Estévez,42.0,M,Lima,San Miguel,2022-06-28,Tienda Física,Ocasional
1475,Adalberto Cavazos,,M,Lima,Surco,2021-12-17,Web,Regular
1476,Luis Robles Haro,44.0,M,Cusco,San Sebastián,2020-06-01,App,Premium
1477,Patricia Ibarra Vélez,53.0,F,Lima,Magdalena,2022-01-26,Tienda Física,Premium
1478,Ing. Octavio Montoya,46.0,M,Trujillo,Vista Alegre,2022-02-25,App,Premium
1479,Humberto Aponte,42.0,M,Lima,Pueblo Libre,2020-10-25,Tienda Física,Ocasional
1480,Patricio Carranza,39.0,M,Piura,Sullana,2021-01-29,Tienda Física,Nuevo
1481,Perla Meléndez,39.0,F,Lima,Surco,2021-08-18,Web,Premium
1482,Gerónimo Espartaco Arroyo Mateo,55.0,M,Lima,Miraflores,2022-07-28,Web,Ocasional
1483,Salvador César Brito,18.0,M,Piura,Centro,2022-05-23,App,Nuevo
1484,Eugenia Mascareñas Rangel,38.0,F,Lima,Barranco,2020-02-06,Tienda Física,Regular
1485,Jorge Luis Leonardo Almaraz Sáenz,37.0,M,Cusco,Santiago,2022-06-01,Tienda Física,Ocasional
1486,Dra. Esther Camarillo,56.0,F,Lima,Lince,2021-12-01,Tienda Física,Ocasional
1487,Dr. Alvaro Barrientos,42.0,M,Lima,Pueblo Libre,2021-04-04,App,Regular
1488,Magdalena Francisca Gómez,32.0,F,Piura,Miraflores,2021-05-01,Web,Ocasional
1489,Hugo Hugo Casillas Orta,26.0,M,Lima,Jesus María,2020-12-29,Tienda Física,Ocasional
1490,Elvira Sánchez,33.0,F,Cusco,Wanchaq,2020-06-24,Tienda Física,Regular
1491,Wilfrido Barraza Delgado,35.0,M,Trujillo,Vista Alegre,2021-03-03,App,Ocasional
1492,Claudio Arturo Rosales Cotto,27.0,M,Arequipa,Paucarpata,2021-07-05,App,Nuevo
1493,José Luis Benito Olivo,43.0,M,Piura,Centro,2022-01-10,Tienda Física,Premium
1494,María Luisa Villagómez,37.0,F,Arequipa,Cayma,2020-06-29,App,Nuevo
1495,Lic. Rubén González,43.0,M,Trujillo,Mansiche,2022-07-08,App,Ocasional
1496,Luisa Indira Apodaca,46.0,F,Trujillo,Mansiche,2020-01-28,App,Regular
1497,Bianca Gómez,39.0,F,Arequipa,Cerro Colorado,2021-01-16,Tienda Física,Ocasional
